,0
927,19.996669292917943
928,13.1850170236128
929,15.47500856127246
930,21.009771617895325
931,13.067891414364198
932,11.29313029029646
933,18.450160152353973
934,23.13434832967262
935,7.069678929425598
936,16.1448582576645
937,25.321075927178228
938,20.267731079805472
939,13.358898947617575
940,14.593333159394149
941,16.511159612708838
942,10.049833060867115
943,13.830420185986242
944,10.80899799696266
945,8.747868094718683
946,8.172906115712578
947,17.24250600989683
948,14.958176698598493
949,9.472511235701631
950,11.573071369593919
951,13.577423055144891
952,13.271096896142922
953,12.383923023388093
954,17.005009983878466
955,15.922682048075387
956,0.8402986202868021
957,4.064597337620214
958,5.230282515912762
959,2.8429095757018867
960,-0.022490805179121054
961,3.418954300316223
962,2.5976846751386233
963,-0.8458341661878279
964,-5.462956818800137
965,-2.149945889124865
966,1.5157051111873727
967,-5.07806682315416
968,1.6385975013745337
969,2.8168662225848493
970,0.8947301917979189
971,-8.094971432317152
972,-1.6186156703817005
973,0.5546519732466209
974,-14.457729104973112
975,-13.224314525262798
976,-5.390065844922674
977,-2.7655817558712954
978,-5.902622926536765
979,-1.098010162755628
980,-0.36223877701769425
981,-9.647019601262485
982,-0.5477024426501345
983,-1.5099856361911677
984,-3.6675536203087127
985,-10.35630305868829
986,-2.867856438449934
987,3.714345373015391
988,-2.204773517231729
989,-5.738283507259524
990,-2.9401611564566394
991,-1.1914025184173056
992,-7.634704308840384
993,-2.8132179794652075
994,-4.399088205713895
995,-8.371735062474102
996,-11.295749036796849
997,-7.939545093552283
998,-12.885031482189504
999,-16.984633051037036
1000,-14.558686296077042
1001,-9.00903536753728
1002,-13.937460784727705
1003,-15.814854025573737
1004,-14.05375377346239
1005,-17.364954625659536
1006,-26.023272686598943
1007,-6.648065279246605
1008,-6.005390641091126
1009,-4.5551846138143475
1010,-12.096761854808463
1011,-5.805483674516296
1012,-4.75881202341526
1013,-11.549323758251887
1014,-16.298445617596514
1015,-11.42711920759632
1016,-11.88862098080321
1017,-18.388910088298786
1018,-11.975706046995583
1019,-10.11985110365606
1020,-12.718146579412178
1021,-8.382989306392915
1022,0.1899118064085883
1023,-2.5349141075639636
1024,-6.8777193262342
1025,-3.167938586130731
1026,-8.03256466022495
1027,-13.903379038935952
1028,-11.95384861117222
1029,-9.640818151179843
1030,-4.863123537631381
1031,-16.052180042297515
1032,-5.198654618789935
1033,-3.491273423220484
1034,-7.025986880806883
1035,-11.184465240460156
1036,-1.9036661030315827
1037,3.9968522670252753
1038,-6.80961630492979
1039,-4.636673995806518
1040,-3.9664492929163657
1041,-7.997236276227284
1042,-14.943620934772468
1043,-2.7810162051502516
1044,-1.2834834754098097
1045,-8.906235233065672
1046,-10.814624543277148
1047,-5.009488682267204
1048,-5.8983614459368425
1049,-7.779433977920775
1050,-7.13187773019331
1051,-0.9377349037687566
1052,-12.269274511881775
1053,-9.837108703057268
1054,-6.669326668708507
1055,-5.634493303519903
1056,-21.005142278829982
1057,-18.24643902127852
1058,-12.328522299452786
1059,-9.98641455354769
1060,-12.157295922407272
1061,-7.400853621389331
1062,-6.81780777549605
1063,-23.833886823246473
1064,-18.37759639354684
1065,-9.173079391498277
1066,-13.608015510034448
1067,-20.83430088493509
1068,-14.354802128762458
1069,-16.10575466622811
1070,-21.54406032291547
1071,-16.56913125274332
1072,-15.474980951057177
1073,-10.753671873580544
1074,-16.57703029276533
1075,-16.76156522954807
1076,-10.806384937089973
1077,-17.95577003362071
1078,-14.51347984289933
1079,-6.422486529875627
1080,-4.3955738499072545
1081,-14.2748739088412
1082,-7.301807968782995
1083,-4.544906397767946
1084,-8.850795646090859
1085,-10.406756595370751
1086,-4.825911563746757
1087,-6.279536223745396
1088,-13.931193327351963
1089,-5.513053372928653
1090,-4.08175928989283
1091,-8.397480273585643
1092,-16.552244506830505
1093,-2.9792424513127003
1094,0.21427981750667868
1095,-10.740520087163333
1096,-12.002874809123682
1097,-6.851760413139061
1098,-5.052188540861863
1099,-7.811677684134509
1100,-5.555448985767725
1101,1.2161115281008108
1102,-4.421034407233222
1103,-3.239981720806526
1104,-4.324267078128081
1105,-8.567523923197346
1106,-14.762493390746911
1107,-5.281915968618378
1108,-0.8133082794983295
1109,-3.72954653981256
1110,-4.871497379744568
1111,0.49864643122981533
1112,0.5354001705328812
1113,-6.316124627298734
1114,1.8983782966777767
1115,5.17802600600541
1116,3.619571336577394
1117,3.495537494120242
1118,11.004505652891282
1119,4.6132540610445005
1120,-4.772507563100021
1121,-4.213943275297055
1122,2.8941901983931473
1123,1.829123896414643
1124,0.4670149771757224
1125,0.9025407526132767
1126,5.391611451945835
1127,-9.374001715851094
1128,-2.9511505997189644
1129,4.90761661529017
1130,6.578668166995481
1131,1.8189952458888996
1132,4.987536688741173
1133,10.607698436419142
1134,4.665312802667728
1135,2.7218237600830832
1136,5.485710812523962
1137,8.791077136792012
1138,4.3905994236529295
1139,13.031694385954836
1140,4.270705999277311
1141,3.271378777973723
1142,2.915123044926247
1143,11.971272366053313
1144,8.247338766326436
1145,6.6625935259637
1146,8.795023826569974
1147,15.81668058155958
1148,10.219076450598436
1149,1.7536166861716254
1150,5.99145120040879
1151,4.900159423892958
1152,-2.9141329247963412
1153,6.601648138876268
1154,12.3401859744748
1155,12.845771175732445
1156,5.23908348682761
1157,9.120022925061406
1158,13.547976261221436
1159,2.527693713337385
1160,0.037843679783321704
1161,-0.4428675128398254
1162,0.4722102735207727
1163,-8.124647353976599
1164,8.575246379980285
1165,8.769828923462853
1166,5.920367683263748
1167,15.154638249256777
1168,19.19455765354951
1169,16.979122851104393
1170,11.69485669263588
1171,15.304888117703172
1172,19.68325706111375
1173,11.264713457523385
1174,17.314485487088163
1175,14.358230214773414
1176,16.203124867988976
1177,9.41250654091602
1178,13.865252649394403
1179,13.985181266571459
1180,10.115256793013558
1181,11.118585282324716
1182,17.84657337618772
1183,15.054859860410744
1184,9.214137368423366
1185,15.177597999035356
1186,9.647776071588254
1187,5.1751905293183995
1188,2.406531700841356
1189,8.21061095158683
1190,10.411201679339683
1191,1.3570874751310953
1192,6.40500897714108
1193,8.89588369541255
1194,7.41527631201987
1195,1.1676921067632122
1196,3.307818112232013
1197,8.97065915040534
1198,6.771688997377467
1199,3.1595016594577316
1200,-0.8081735015875324
1201,0.6494895555812974
1202,-5.892415767939083
1203,2.155483779362605
1204,6.393484513614666
1205,3.2112865903143444
1206,1.0387980062158135
1207,3.5251309333119423
1208,3.9239017831240233
1209,-5.285276560819824
1210,1.8385175112041736
1211,5.666911086486067
1212,2.6390858054617183
1213,-5.067795480946586
1214,3.5768850404463137
1215,9.163705054337584
1216,3.147409733162931
1217,0.2767662087938163
1218,5.170397184403669
1219,4.258240469034234
1220,0.431917972871787
1221,1.0915450391371735
1222,3.8701614546372127
1223,-2.4504173157313147
1224,0.021194555918242486
1225,2.3971917550119244
1226,2.9721055117223543
1227,-7.225821710838208
1228,-1.2967404421375335
1229,-0.3478965827690672
1230,-5.599216849352686
1231,-9.132593629599484
1232,-4.925328422504407
1233,-7.562821502512691
1234,-19.617299265009166
1235,-17.542193969450096
1236,-17.761615261505625
1237,-23.66163284273398
1238,-30.60971960494203
1239,-26.54610224987084
1240,-38.11032529317356
1241,-55.12491790464824
1242,-56.09487310526845
1243,-62.13409351695449
1244,-74.6857057185195
1245,-76.89823454588966
1246,-71.29266896227054
1247,-68.58170909594773
1248,-70.55470743428029
1249,-70.47090106713931
1250,-72.90859726172442
1251,-69.94422770886831
1252,-73.92687509505727
1253,-58.972408941797426
1254,-41.301893822159
1255,-41.68198635838061
1256,-37.535838911256434
1257,-17.595266107672813
1258,-4.592748522340031
1259,-2.8625226638919514
1260,14.199093243661338
1261,24.038790631050432
1262,21.108530575813347
1263,29.06327039000007
1264,43.32174644307503
1265,48.06534652287428
1266,43.57404066513095
1267,46.266150002153694
1268,56.411591891722594
1269,56.87397504787285
1270,66.1997994474597
1271,68.11542674211472
1272,76.46734787361018
1273,67.01417820372164
1274,79.06486461110889
1275,82.60741159867912
1276,81.83039968529506
1277,68.53633149267503
1278,74.20445421390332
1279,74.26231468396736
1280,68.14710279922159
1281,67.29440919454737
1282,68.82015503086612
1283,71.41998440045069
1284,63.53385216339802
1285,63.64784296591921
1286,65.27563125829064
